4.625963968843451910e-09
1.889729863604864295e+04
7.571728046088176779e+04
9.588310244950781635e+04
1.148934955503077363e+05
1.708380423219405056e+05
1.720485416606162617e+05
2.677371923524988815e+05
3.048940012521154713e+05
3.868932223584208405e+05
